#Open,High,Low,Close,Adj Close,Volume
10450,11300,10450,3998278,10650
10750,10950,10450,1789355,10650
10700,10750,10150,1791472,10400
10200,10350,9860,1918185,10000
10050,10400,9930,1439797,10350
10450,10500,9990,1265903,10100
9670,10000,9650,1044177,9750
9320,9920,9080,2002854,9850
10100,10100,9070,1807878,9070
9060,9340,8960,973485,9270
8810,9170,8810,870640,8890
8980,9060,8610,859788,8730
8870,9290,8830,1362796,9120
9200,9230,8850,544898,9060
9210,9240,9050,446159,9150
9210,9240,8970,417591,9030
9050,9370,8980,591260,9280
9480,9930,9380,2400994,9820
9900,9900,9390,1542208,9650
9740,9860,9590,793163,9840
9910,9920,9690,415413,9730
9650,9770,9430,603328,9590
9360,9430,9100,753296,9210
9210,9490,9190,649018,9280
9450,9450,9280,433019,9350
9320,9460,9050,588238,9250
9250,9330,8960,687688,9040
9110,9700,9070,1341521,9570
9750,9870,9600,787829,9830
9750,9830,9470,604202,9570
9500,9680,9410,476433,9610
9540,9550,9290,546988,9420
9440,9440,9280,293375,9360
9360,9470,9090,677930,9410
9330,10050,9320,2249342,9990
10050,10200,9740,1435831,10000
10000,10300,9750,927910,9850
9490,9630,9270,1080846,9280
9280,9580,9110,907991,9550
9650,9660,9390,497887,9410
9300,9830,9250,931054,9650
9780,9920,9540,654348,9710
9740,10100,9670,1265757,9800
9780,10000,9600,973864,9710
9540,10000,9540,979173,9880
9930,10150,9710,1049532,9720
9870,9960,9620,918967,9750
9820,9820,9540,534738,9610
9550,9710,9300,849373,9370
9400,9400,8900,1593193,8940
9040,9140,8920,705243,9090
9150,9150,8950,572546,9000
9100,9100,8720,670153,8970
8960,9030,8610,1116243,8740
8820,8900,8710,403080,8750
8830,9090,8780,775372,9060
9060,9090,8860,558765,8900
8850,8900,8720,521118,8790
8790,8880,8160,1882205,8220
8220,8270,7990,851759,8070
8000,8140,7800,896586,7830
7800,7950,7800,593896,7860
7910,8070,7830,454444,7900
7960,8030,7510,1293266,7650
7730,8770,7600,2809389,8510
8470,8480,7840,1384403,7840
7910,8150,7800,830801,7850
8050,8050,7500,971839,7500
7490,7700,7090,1541009,7120
7230,7420,7100,960342,7250
7300,7370,6980,1475088,7070
7080,7270,7010,1018092,7180
7220,7220,7010,708351,7030
6890,7000,6500,1681728,6510
6540,6950,6540,963504,6810
6900,6990,6730,450689,6980
7020,7020,6840,250401,6890
6890,7020,6890,419537,6960
6930,7000,6700,430404,6700
6520,6770,6420,379778,6650
6800,7120,6770,806967,7070
7100,7150,6740,581416,6740
6730,6830,6450,574645,6790
6840,7010,6700,367801,6930
6900,7290,6850,868583,7240
7320,7790,7310,1951846,7700
7790,7860,7560,691254,7710
7680,7680,7450,450541,7550
7510,7670,7390,472464,7480
7490,7620,7440,370043,7580
7680,7690,7480,415179,7580
7520,7580,7420,247226,7440
7450,8190,7310,2215774,7780
7850,8070,7420,1278669,7470
7470,7550,6850,808123,6890
6890,7100,6680,336488,7050
7050,7280,6880,406831,6920
6920,7010,6590,640418,6740
6650,6920,6600,303561,6890
6700,6850,6610,301705,6760
6700,6860,6610,287401,6620
6620,6630,6350,502832,6420
6360,6510,6210,349843,6500
6510,6520,6020,458752,6050
5970,6200,5790,683811,6030
5920,6140,5860,390931,5860
5920,6120,5900,335932,5930
5980,6120,5930,264966,6120
6100,6120,5920,150747,6090
6130,6260,6110,176509,6180
6160,6220,6040,144936,6160
6150,6470,6140,349543,6320
6280,6430,6230,182983,6320
6330,6340,6190,212734,6200
6240,6240,6010,310600,6080
6050,6160,5970,273571,6000
6050,6460,5910,767263,6420
6370,6370,6080,430744,6110
6110,6110,5840,422277,5850
5830,5940,5720,237176,5830
5830,6100,5830,306084,5960
6000,6210,6000,273232,6120
6180,6340,6010,260425,6180
6190,6300,6160,152018,6250
6170,6240,6130,113332,6200
6200,6280,6150,161761,6240
6320,6450,6160,339583,6250
6330,6400,6250,111620,6280
6260,6360,6240,130450,6330
6350,6400,6250,141358,6340
6350,6490,6250,224104,6350
6320,6370,6240,186255,6330
6350,6460,6290,201602,6330
6270,6280,5980,254733,6010
5980,6080,5930,222868,6010
6010,6080,5870,178101,6030
6000,6180,6000,141030,6180
6230,6320,6200,167568,6260
6300,6360,6240,125257,6280
6290,6390,6280,175103,6360
6370,6410,6230,149450,6310
6300,6380,6240,163211,6360
6360,6480,6260,236243,6460
6460,6510,6410,127063,6460
6480,6760,6450,500409,6750
6800,6930,6720,486096,6800
6800,6810,6610,315914,6670
6660,6660,6500,182431,6570
6550,6840,6550,431755,6750
6790,6790,6630,164175,6630
6730,6730,6560,138976,6590
6560,6750,6480,367388,6530
6540,6720,6460,189643,6670
6770,6770,6570,206119,6630
6700,6700,6520,200835,6540
6540,6600,6330,295555,6380
6440,6440,6320,168028,6340
6270,6400,6240,175737,6320
6280,6350,6240,188221,6300
6300,6330,6190,239954,6220
6260,6300,6210,149232,6250
6290,6370,6250,144460,6330
6350,6460,6310,159080,6460
6500,6540,6460,193214,6480
6480,6500,6340,147307,6360
6390,6390,6090,257227,6120
6120,6180,6020,209978,6080
6050,6060,5850,229554,5920
5820,6050,5820,122717,5860
5830,5890,5460,320298,5520
5150,5360,5100,379914,5100
5060,5180,5000,274475,5090
5090,5150,4950,309409,4970
4960,5050,4955,167937,4975
5030,5250,5030,207445,5150
5150,5280,5040,158265,5060
5090,5090,4900,136495,5040
5060,5150,4995,97007,5100
5020,5170,4850,265826,4875
4980,4980,4725,315081,4755
4545,4680,4430,339118,4560
4585,4610,4350,270644,4450
4405,4580,4010,485295,4010
3840,4265,3840,396714,4245
4210,4315,4160,237976,4285
4350,4550,4350,233519,4420
4455,4650,4455,288984,4560
4515,4655,4460,108054,4600
4600,4730,4560,169343,4625
4700,4755,4560,219630,4615
4700,4915,4690,347687,4915
4920,4940,4760,169686,4850
4845,4845,4730,95092,4775
4650,4865,4550,178576,4840
4900,4910,4750,106974,4825
4750,4910,4750,86726,4845
4900,4905,4800,92479,4820
4825,4980,4825,107549,4975
4910,4910,4795,201897,4830
4795,4850,4670,100510,4805
4810,5290,4810,736133,5070
5140,5230,4960,282779,4960
4960,5050,4925,110548,5010
5060,5060,4930,98255,4960
4960,5070,4915,124266,4915
4960,5000,4770,208074,4840
4840,5020,4800,271279,4950
5040,5100,4950,196286,5070
5100,5110,4965,140606,4985
4855,4925,4840,139417,4875
4875,4900,4650,214801,4715
4720,4800,4620,215234,4640
4615,4660,4500,115254,4565
4565,4600,4405,179936,4405
4430,4560,4425,193214,4500
4505,4680,4500,232569,4650
4660,4725,4600,129700,4675
4650,4680,4555,76885,4560
4500,4540,4450,107870,4515
4600,4750,4520,199296,4620
4520,4700,4500,128666,4520
4490,4540,4435,153759,4445
4480,4490,4285,181005,4340
4210,4235,4170,196282,4200
4450,4450,4260,61794,4325
4375,4375,4305,51329,4335
4435,4450,4310,91768,4380
4365,4425,4270,128349,4295
4245,4265,4095,276479,4140
4215,4520,4195,427149,4450
4450,4665,4440,357982,4550
4620,4735,4570,184192,4700
4720,4900,4660,304472,4750
4760,4850,4660,137028,4775
4875,4875,4685,134726,4715
4715,4750,4660,116569,4730
4750,4850,4705,147415,4785
4830,4850,4640,170231,4685
4685,4875,4675,281073,4860
4900,4930,4820,159280,4870
4880,4910,4835,103687,4880
4860,5000,4820,228193,4990
5030,5190,5010,480840,5190
5220,5250,5060,254642,5120
5180,5180,5030,228441,5060
5060,5110,4990,189058,5110
5110,5140,5020,142086,5050
5100,5120,4995,162579,5080
5080,5160,5040,208720,5150
4220,4280,4205,131853,4270
4190,4240,4135,113234,4160
4195,4195,3995,242430,4000
3970,4050,3965,126460,4030
4050,4070,3975,81062,4000
4010,4050,3895,161826,3900
3930,3990,3895,162197,3940
3940,4035,3930,48549,3955
3935,4045,3935,87933,4025
4040,4040,3970,72892,3980
3980,4045,3950,81849,4030
4030,4050,3990,36502,4045
3985,4020,3965,77714,3990
3990,4070,3985,66824,4060
4060,4140,4055,58564,4065
4075,4080,3975,154163,4020
4005,4110,4005,101739,4105
4120,4225,4100,142643,4200
4235,4660,4235,1170007,4290
4285,4285,4205,116516,4285
4300,4310,4225,107369,4240
4240,4285,4200,73347,4220
4275,4275,4170,125727,4210
4215,4345,4215,196300,4340
4365,4365,4295,70026,4345
4355,4355,4295,67324,4310
4325,4345,4285,72959,4295
4305,4445,4305,157580,4370
4370,4370,4255,108233,4260
4320,4320,4250,45336,4250
4225,4320,4180,59223,4230
4300,4355,4255,91401,4315
4315,4375,4270,73901,4310
4350,4365,4295,78437,4310
4315,4345,4280,120461,4300
4285,4410,4280,136122,4340
4380,4395,3950,452388,3995
4015,4065,3960,152130,3975
3975,4005,3910,221517,3920
3965,4135,3950,214207,4105
4065,4115,4065,89132,4115
4130,4130,4030,57131,4050
4050,4090,4005,60521,4050
4030,4085,4000,60982,4020
4025,4025,3950,80066,3970
3990,4015,3945,65837,4000
3995,4030,3945,71589,3960
3990,3990,3940,76739,3940
3935,3970,3790,344521,3820
3840,3840,3645,259072,3710
3710,3715,3575,195715,3595
3560,3610,3405,193831,3410
3310,3535,3310,80658,3495
3495,3540,3400,65205,3510
3510,3520,3420,42866,3495
